Image,Labels
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\205.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\206.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\207.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\208.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\209.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\210.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\211.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\212.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\213.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\214.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\215.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\216.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\217.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\218.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\219.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\220.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\221.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\222.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\223.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\224.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\225.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\226.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\227.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\228.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\229.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\230.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\231.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\232.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\233.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\234.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\235.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\236.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\237.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\238.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\239.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\240.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\241.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\242.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\243.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\244.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\245.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\246.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\247.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\248.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\249.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\250.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\251.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\252.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\253.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\254.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\255.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\256.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\257.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\258.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\259.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\260.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\261.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\262.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\263.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\264.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\265.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\266.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\267.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\268.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\269.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\270.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\271.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\272.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\273.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\274.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\275.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\276.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\277.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\278.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\279.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\280.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\281.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\282.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\283.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\284.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\285.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\286.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\287.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\288.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\289.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\290.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\291.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\292.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\293.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\294.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\295.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\296.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\297.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\298.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\299.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\300.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\301.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\302.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\303.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\304.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\305.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\306.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\307.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\308.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\309.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\310.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\311.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\312.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\313.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\314.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\315.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\316.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\317.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\318.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\319.jpg,momos
